contactsaddressid,vanid,zip5,zip4,latitude,longitude,datecreated,dateunsubscribed
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
634032,100640545,30022,,,,9/11/19,
644414,100650927,93004,,,,4/17/20,
644414,100650927,93004,,,,4/17/20,
644414,100650927,93004,,,,4/17/20,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,8/5/22
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,8/5/22
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,8/5/22
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,8/5/22
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,
582472,100588985,21044,,,,11/19/19,8/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,1/14/22
595773,100602286,32829,,,,9/11/19,3/5/22
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
595773,100602286,32829,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,12/1/20
692339,100698852,46410,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,12/1/20
692339,100698852,46410,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,12/1/20
692339,100698852,46410,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,12/1/20
692339,100698852,46410,,,,9/11/19,
692339,100698852,46410,,,,9/11/19,12/1/20
617025,100623538,98665,,,,7/20/20,6/26/19
617025,100623538,98665,,,,7/20/20,6/26/19
617025,100623538,98665,,,,7/20/20,6/26/19
617025,100623538,98665,,,,7/20/20,6/26/19
617025,100623538,98665,,,,7/20/20,6/26/19
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,
649335,100655848,92127,,,,5/3/20,6/1/21
649335,100655848,92127,,,,5/3/20,
664615,100671128,33143,,,,10/29/19,
664615,100671128,33143,,,,10/29/19,
664615,100671128,33143,,,,10/29/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
647101,100653614,98008,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,1/28/20
662183,100668696,43206,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,1/28/20
662183,100668696,43206,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,1/28/20
662183,100668696,43206,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,1/28/20
662183,100668696,43206,,,,9/11/19,
662183,100668696,43206,,,,9/11/19,1/28/20
670077,100676590,81201,1715,,,9/11/19,
670077,100676590,81201,1715,,,9/11/19,
670077,100676590,81201,1715,,,9/11/19,
670077,100676590,81201,1715,,,9/11/19,
670077,100676590,81201,1715,,,9/11/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
631622,100638135,22508,,,,11/19/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,4/22/19
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,4/22/19
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,4/22/19
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,4/22/19
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,
601125,100607638,70065,,,,9/11/19,4/22/19
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
703596,100710109,48227,,,,9/11/19,
712414,100718927,80303,,,,9/11/19,
712414,100718927,80303,,,,9/11/19,
712414,100718927,80303,,,,9/11/19,
712414,100718927,80303,,,,9/11/19,
712414,100718927,80303,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
738744,100745257,98007,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
660050,100666563,32816,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
620557,100627070,28601,,,,9/11/19,
624772,100631285,22940,177,,,2/3/20,
624772,100631285,22940,177,,,2/3/20,
681454,100687967,27511,,,,9/11/19,6/27/19
681454,100687967,27511,,,,9/11/19,6/27/19
681454,100687967,27511,,,,9/11/19,6/27/19
681454,100687967,27511,,,,9/11/19,6/27/19
681454,100687967,27511,,,,9/11/19,6/27/19
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
666700,100673213,60041,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
688333,100694846,27514,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
704152,100710665,27615,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
686084,100692597,48025,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
620625,100627138,77493,,,,9/11/19,
641838,100648351,20175,6935,,,2/20/20,
641838,100648351,20175,6935,,,2/20/20,5/24/22
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
679414,100685927,98370,,,,9/11/19,
722272,100728785,53217,,,,11/19/19,
722272,100728785,53217,,,,11/19/19,
722272,100728785,53217,,,,11/19/19,
722272,100728785,53217,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
713067,100719580,82070,,,,11/19/19,
747079,100753592,40031,,,,9/11/19,
747079,100753592,40031,,,,9/11/19,12/20/21
747079,100753592,40031,,,,9/11/19,
747079,100753592,40031,,,,9/11/19,12/20/21
747079,100753592,40031,,,,9/11/19,
747079,100753592,40031,,,,9/11/19,12/20/21
747079,100753592,40031,,,,9/11/19,
747079,100753592,40031,,,,9/11/19,12/20/21
747079,100753592,40031,,,,9/11/19,
747079,100753592,40031,,,,9/11/19,12/20/21
778824,100785337,20851,,,,9/11/19,6/28/21
778824,100785337,20851,,,,9/11/19,8/21/21
778824,100785337,20851,,,,9/11/19,6/28/21
778824,100785337,20851,,,,9/11/19,8/21/21
778824,100785337,20851,,,,9/11/19,6/28/21
778824,100785337,20851,,,,9/11/19,8/21/21
778824,100785337,20851,,,,9/11/19,6/28/21
778824,100785337,20851,,,,9/11/19,8/21/21
778824,100785337,20851,,,,9/11/19,6/28/21
778824,100785337,20851,,,,9/11/19,8/21/21
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
795339,100801852,53211,,,,1/13/21,
689551,100696064,17109,,,,1/8/20,
689551,100696064,17109,,,,1/8/20,4/22/19
689551,100696064,17109,,,,1/8/20,
689551,100696064,17109,,,,1/8/20,4/22/19
689551,100696064,17109,,,,1/8/20,
689551,100696064,17109,,,,1/8/20,4/22/19
689551,100696064,17109,,,,1/8/20,
689551,100696064,17109,,,,1/8/20,4/22/19
689551,100696064,17109,,,,1/8/20,
689551,100696064,17109,,,,1/8/20,4/22/19
746377,100752890,19104,,,,11/7/19,
746377,100752890,19104,,,,11/7/19,8/5/19
746377,100752890,19104,,,,11/7/19,
746377,100752890,19104,,,,11/7/19,8/5/19
746377,100752890,19104,,,,11/7/19,
746377,100752890,19104,,,,11/7/19,8/5/19
746377,100752890,19104,,,,11/7/19,
746377,100752890,19104,,,,11/7/19,8/5/19
746377,100752890,19104,,,,11/7/19,
746377,100752890,19104,,,,11/7/19,8/5/19
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
749438,100755951,98391,5633,,,9/11/19,
775128,100781641,94122,,,,9/11/19,
775128,100781641,94122,,,,9/11/19,2/27/20
775128,100781641,94122,,,,9/11/19,
775128,100781641,94122,,,,9/11/19,2/27/20
775128,100781641,94122,,,,9/11/19,
775128,100781641,94122,,,,9/11/19,2/27/20
775128,100781641,94122,,,,9/11/19,
775128,100781641,94122,,,,9/11/19,2/27/20
775128,100781641,94122,,,,9/11/19,
775128,100781641,94122,,,,9/11/19,2/27/20
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,4/26/19
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,4/26/19
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,4/26/19
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,4/26/19
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,
665432,100671945,19454,,,,6/9/22,4/26/19
661832,100668345,19348,,,,11/7/19,
661832,100668345,19348,,,,11/7/19,
661832,100668345,19348,,,,11/7/19,
661832,100668345,19348,,,,11/7/19,
763527,100770040,20003,,,,10/24/19,8/13/21
763527,100770040,20003,,,,10/24/19,
763527,100770040,20003,,,,10/24/19,8/13/21
763527,100770040,20003,,,,10/24/19,
763527,100770040,20003,,,,10/24/19,8/13/21
763527,100770040,20003,,,,10/24/19,
763527,100770040,20003,,,,10/24/19,8/13/21
763527,100770040,20003,,,,10/24/19,
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
795658,100802171,20777,,,,11/25/19,10/1/21
795658,100802171,20777,,,,11/25/19,10/11/21
795658,100802171,20777,,,,11/25/19,10/8/21
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
795658,100802171,20777,,,,11/25/19,10/1/21
795658,100802171,20777,,,,11/25/19,10/11/21
795658,100802171,20777,,,,11/25/19,10/8/21
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
795658,100802171,20777,,,,9/11/19,10/1/21
795658,100802171,20777,,,,9/11/19,10/11/21
795658,100802171,20777,,,,9/11/19,10/8/21
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
620628,100561910,80634,,,,9/11/19,4/12/22
620628,100561910,80634,,,,9/11/19,11/21/20
634451,100640964,94040,,,,9/11/19,
634451,100640964,94040,,,,9/11/19,3/30/20
634451,100640964,94040,,,,9/11/19,
634451,100640964,94040,,,,9/11/19,3/30/20
634451,100640964,94040,,,,9/11/19,
634451,100640964,94040,,,,9/11/19,3/30/20
634451,100640964,94040,,,,9/11/19,
634451,100640964,94040,,,,9/11/19,3/30/20
634451,100640964,94040,,,,9/11/19,
634451,100640964,94040,,,,9/11/19,3/30/20
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
677797,100684310,42101,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,11/21/20
686099,100692612,2906,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,11/21/20
686099,100692612,2906,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,11/21/20
686099,100692612,2906,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,11/21/20
686099,100692612,2906,,,,9/11/19,
686099,100692612,2906,,,,9/11/19,11/21/20
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
752968,100759481,92040,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
790336,100796849,92127,,,,9/11/19,
798508,100805021,23456,704,,,2/4/20,
798508,100805021,23456,704,,,2/4/20,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
745323,100751836,34744,9261,,,2/2/21,
713838,100720351,32073,,,,9/11/19,4/22/19
713838,100720351,32073,,,,9/11/19,4/22/19
713838,100720351,32073,,,,9/11/19,4/22/19
713838,100720351,32073,,,,9/11/19,4/22/19
713838,100720351,32073,,,,9/11/19,4/22/19
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
753069,100759582,27834,,,,9/11/19,
805489,100812002,20817,,,,10/24/19,11/9/21
805489,100812002,20817,,,,10/24/19,11/15/21
805489,100812002,20817,,,,10/24/19,11/9/21
805489,100812002,20817,,,,10/24/19,11/15/21
805489,100812002,20817,,,,10/24/19,11/9/21
805489,100812002,20817,,,,10/24/19,11/15/21
805489,100812002,20817,,,,10/24/19,11/9/21
805489,100812002,20817,,,,10/24/19,11/15/21
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
733722,100740235,,,,,11/19/19,
758195,100764708,33165,6523,,,9/11/19,
758195,100764708,33165,6523,,,9/11/19,
